 ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA,
11115904,"Laboratorio fotográfico reciclado","","0","0","","","2020-02-08 00:00:00.0","2020-02-08 23:59:00.0","","A las 11 y 17 horas","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9a21b6ccc4ef610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD","Espacio Abierto Quinta de los Molinos","1,6","CALLE","JUAN IGNACIO LUCA DE TENA","20","SAN BLAS-CANILLEJAS","EL SALVADOR","28027","446636","4477644","40.44774002225867","-3.6292874542291638","/contenido/actividades/CursosTalleres","/usuario/Niños",
11120061,"Las aventuras de Timón y Muriel","","1","0","","","2020-02-09 00:00:00.0","2020-02-09 23:59:00.0","12:00","Tío Vivo Teatro. La Sirenita y el Cangrejo siguen sus aventuras acompañados de la gaviota Celine y del pequeño pececillo Benjamín. Muriel intentará convencer a Timón de lo bueno que hay en el mundo de los humanos mientras Timón le enseñará que hay peligros que por su inocencia desconoce pero que siendo conscientes de ello los dos mundos pueden convivir en armonía. Recomendado a partir de 3 años.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9edd9123a75ff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD","Centro Cultural Fernando Lázaro Carreter (Carabanchel)","1","CALLE","VERDAD","29","CARABANCHEL","OPAÑEL","28019","439136","4471474","40.39164343238081","-3.717140510927299","/contenido/actividades/CircoMagia","/usuario/Niños",
11117053,"Las condiciones editoriales de la producción de Galdós. Editores, tiradas y ventas. Jesús Martínez Martín","","1","0","","","2020-03-31 00:00:00.0","2020-03-31 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff42238142bef610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483f68540e41c010VgnVCM2000000c205a0aRCRD","Casa de La Villa. Ayuntamiento de Madrid","0","PLAZA","VILLA","5","CENTRO","PALACIO","28005","439711","4474084","40.41518829867041","-3.7106248754622504","/contenido/actividades/ComemoracionesHomenajes","",
11115074,"Las locuras de mamá","","1","0","","","2020-02-07 00:00:00.0","2020-02-07 23:59:00.0","19:30","La Compañía Julieta&amp,amp,Romeos presenta esta divertida comedia.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e41a4b17087df610VgnVCM2000001f4a900aRCRD","Programa de actividades en el Centro Sociocultural Almirante Churruca (Latina)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f22064b68b893510VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Almirante Churruca (Latina)","1","CALLE","FUENTE DEL TIRO","72","LATINA","LAS AGUILAS","28024","433786","4470559","40.3829835905706","-3.7800890564106613","/contenido/actividades/TeatroPerformance/ComediaMonologo","",
11120897,"Las mujeres más importantes en la historia de España: Isabel La Católica","","1","0","","","2020-02-13 00:00:00.0","2020-02-13 23:59:00.0","19:00","Conferencia, a cargo de la conferenciante Eva Maria Puig Costa.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=912f4ce247aff610VgnVCM1000001d4a900aRCRD","Actividades. Centro Sociocultural Rafael de León (Fuencarral - El Pardo). Diciembre 2019","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50ab7f6682a09610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Rafael de León (Fuencarral - El Pardo)","1","CALLE","ISLA DE ONS","14","FUENCARRAL-EL PARDO","PEÑA GRANDE","28035","438850","4481314","40.48025613358832","-3.7214686777952974","/contenido/actividades/ConferenciasColoquios","",
11115518,"Latinoamérica danza","","1","1","L,M,X,J,V,S,D","","2020-02-01 00:00:00.0","2020-02-29 23:59:00.0","","Exposición de fotografía De Ángel Maldonado Mendieta","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88daa369bb4ef610VgnVCM1000001d4a900aRCRD","Actividades en el Centro cultural Gloria Fuertes (Avance de actividades)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=deaaa369bb4ef610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD","Centro Cultural Gloria Fuertes (Barajas)","1","AVENIDA","LOGROÑO","179","BARAJAS","CORRALEJOS","28042","449666","4479054","40.460622835379624","-3.5936877657335935","/contenido/actividades/Exposiciones","",
11110690,"Les proies","","0","1","L,M,X,J,V,S,D","","2020-02-07 00:00:00.0","2020-02-16 23:59:00.0","","LES PROIES","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea964595dd6cf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD","Cineteca Madrid","1","PLAZA","LEGAZPI","8","ARGANZUELA","CHOPERA","28045","440946","4471394","40.391053041229135","-3.6958079719260075","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11083500,"Letanía de Madrid","","1","1","M,X,J,V,S,D","","2019-12-12 00:00:00.0","2020-10-10 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb9164b8fefee610VgnVCM1000001d4a900aRCRD","Letanía de Madrid","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32c1aace48fee610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD","Museo de Arte Contemporáneo de Madrid","1","CALLE","CONDE DUQUE","9","CENTRO","CENTRO","28015","439723","4475437","40.42737760210632","-3.7106116887809817","/contenido/actividades/Exposiciones","",
11109701,"Leyendo a Teresa de Jesús: Ecología del Interior.","","1","0","","","2020-02-03 00:00:00.0","2020-02-03 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb0162008f2cf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Miguel Delibes (Moratalaz)","1,6","CALLE","ARROYO BELINCOSO","11","MORATALAZ","MEDIA LEGUA","28030","444597","4473439","40.40971737692924","-3.6529822109115133","/contenido/actividades/CursosTalleres","",
11103861,"Lgand Band. La historia del Rock.","","1","0","","","2020-02-08 00:00:00.0","2020-02-08 23:59:00.0","19:00","Intérpretes: Lgand Band. Público: Todos los públicos. Duración: 75 minutos Sinopsis: Un recorrido por la historia del rock and roll desde los años 50 hasta la actualidad en formato concierto acústico didáctico. Cuatro músicos de primer nivel inmersos en múltiples proyectos musicales y dedicados al rock, la enseñanza y la musicología desde hace años.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3d4f39dabe9f610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Cultural San Juan Bautista (Ciudad Lineal)","1","CALLE","SAN NEMESIO","4","CIUDAD LINEAL","SAN JUAN BAUTISTA","28043","444202","4478162","40.45224737965276","-3.6580402287911937","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11116091,"Lo bello y lo verde. Las artes en la crisis ambiental","","1","0","","","2020-02-27 00:00:00.0","2020-02-27 23:59:00.0","19:00","UNIVERSIDAD POPULAR  Proyecto de la mesa de Cultura y Juventud del Foro Local de Barajas enmarcado en los Presupuestos Participativos Ponente: José María Parreño Velasco. Profesor Facultad de Bellas Artes (UCM). Gpo. Climatologías del Planeta y la Consciencia","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0de3b516036ef610VgnVCM2000001f4a900aRCRD","Actividades en el Centro cultural Gloria Fuertes (Avance de actividades)","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=deaaa369bb4ef610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD","Centro Cultural Gloria Fuertes (Barajas)","1","AVENIDA","LOGROÑO","179","BARAJAS","CORRALEJOS","28042","449666","4479054","40.460622835379624","-3.5936877657335935","/contenido/actividades/ConferenciasColoquios","",
11116361,"Lo municipal en la obra de Galdós. Carmen Cayetano Martín","","1","0","","","2020-02-04 00:00:00.0","2020-02-04 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0347f330766ef610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483f68540e41c010VgnVCM2000000c205a0aRCRD","Casa de La Villa. Ayuntamiento de Madrid","0","PLAZA","VILLA","5","CENTRO","PALACIO","28005","439711","4474084","40.41518829867041","-3.7106248754622504","/contenido/actividades/ComemoracionesHomenajes","",
11075262,"Lo que arde","","1","0","","","2020-02-24 00:00:00.0","2020-02-24 23:59:00.0","18:30","LO QUE ARDE.   Invitada: Paloma Fidalgo.  De Oliver Laxe. Con Amador Arias, Benedicta Sánchez. España 2019. 89 minutos. NO RECOMENDADA PARA MENORES DE SIETE AÑOS  Nadie espera a Amador cuando sale de la cárcel tras cumplir condena por haber provocado un incendio. Regresa a su casa, una aldea perdida de las montañas lucenses, donde volverá a convivir con su madre, Benedicta, su perra Luna y sus tres vacas. Sus vidas transcurren al ritmo sosegado de la naturaleza, hasta que todo cambia cuando un fuego violento arrasa la zona.    Entrada libre hasta completar aforo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=827ccef22dcae610VgnVCM2000001f4a900aRCRD","Filmoteca Retiro. Diciembre","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=969a8e385c35a610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Cultural Casa de Vacas (Retiro)","1","PASEO","COLOMBIA","1","RETIRO","LOS JERONIMOS","28009","441967","4474495","40.41906024374356","-3.6840615387926956","/contenido/actividades/CineActividadesAudiovisuales","",
11103772,"Lo que arde. Filmoteca en Centro Sociocultural Ágata","","1","0","","","2020-02-26 00:00:00.0","2020-02-26 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ed4d57a25e9f610VgnVCM1000001d4a900aRCRD","Lo que arde. Filmoteca en Centro Sociocultural Ágata","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=81a79c65986ae610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Ágata (Villaverde)","1","CALLE","DOCTOR MARTIN AREVALO","2","VILLAVERDE","SAN ANDRES","28021","442001","4471735","40.34636268334182","-3.708524395897377","/contenido/actividades/CineActividadesAudiovisuales/CineFiccion","",
11100013,"Lombrices","","1","0","","","2020-02-15 00:00:00.0","2020-02-15 23:59:00.0","20:00","Teatro Dekómicos Martirio y Consuelo: unas ancianas estrafalarias, pendencieras, fantasiosas pero entrañables que viven su vejez recluidas en un pequeño piso madrileño.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cf88a41c658f610VgnVCM1000001d4a900aRCRD","Escuela de Teatro. Teatro Municipal de Vallecas","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a9b37ced327d610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD","Teatro Municipal de Vallecas","1","CALLE","PASO DE VILLAMANRIQUE","3","VILLA DE VALLECAS","CASCO H.VALLECAS","28031","447122","4469857","40.37762362093048","-3.6229095774784765","/contenido/actividades/TeatroPerformance","",
10972585,"Long lasting affair","","0","1","L,M,X,J,V,S,D","","2019-09-01 00:00:00.0","2020-05-31 23:59:00.0","","(c) Jorge Nieto","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=efb22deed155b610VgnVCM1000001d4a900aRCRD","Long lasting affair","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13c22deed155b610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD","Naves Matadero. Centro Internacional Artes Vivas","1","PASEO","CHOPERA","14","ARGANZUELA","CHOPERA","28045","440825","4471546","40.39241374953321","-3.697247685884226","","",
11115001,"Los acústicos de Buenavista","","1","0","","","2020-02-27 00:00:00.0","2020-02-27 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3ad4309667df610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD","Centro Cultural Buenavista (Salamanca)","2","AVENIDA","TOREROS","5","SALAMANCA","GUINDALERA","28028","443092","4475923","40.43200210571468","-3.6709293330780204","/contenido/actividades/Musica","",
11110684,"Los asesinos de la luna de miel","","0","1","J,D","13/2/2020,16/2/2020,20/2/2020,23/2/2020,27/2/2020,9/2/2020,","2020-02-06 00:00:00.0","2020-03-01 23:59:00.0","","Tendrá lugar el 6 de febrero a las 18 horas y el domingo 1 de marzo a las 20 horas.  Basada en un hecho real acaecido a finales de los años cuarenta, la película relata la sangrienta trayectoria criminal de una pareja, Martha y Ray. Ambos se conocieron a través de una agencia matrimonial de contactos para 'corazones solitarios'. Él resultó ser un estafador, y ella se enamoró tan locamente de él que se convirtió en su cómplice. Su objetivo eran mujeres solteras o viudas solventes, a las que Ray cortejaba para deshacerse de ellas posteriormente. Obtuvo muy buenas críticas.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4664595dd6cf610VgnVCM1000001d4a900aRCRD","La estafa del amor","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30764595dd6cf610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD","Cineteca Madrid","1","PLAZA","LEGAZPI","8","ARGANZUELA","CHOPERA","28045","440946","4471394","40.391053041229135","-3.6958079719260075","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11119491,"Los Finales","","1","0","","","2020-02-08 00:00:00.0","2020-02-08 23:59:00.0","20:00","proyecto creativo de danza flamencontemporánea, a cargo de Doña Marta Nogal, ganadora del premio 'Residencia artística Eduardo Úrculo' del Certamen Coreográfico del Distrito de Tetuán 2019.  'La identidad colectiva surge de la construcción de unos con otros sobre la base de manipulaciones ideológicas y simbólicas. Es el final de los finales.' Edad recomendada: todos los públicos","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9702a716cb0ff610VgnVCM2000001f4a900aRCRD","Actividades en el Centro Cultural Eduardo Úrculo","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69638c3de0603610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD","Centro Cultural Eduardo Úrculo (Tetuán)","1","PLAZA","DONOSO","5","TETUAN","ALMENARA","28029","440857","4480052","40.46903299144094","-3.6976620067964996","/contenido/actividades/DanzaBaile","",
11100011,"Los hábitos de una rebelde","","1","0","","","2020-02-08 00:00:00.0","2020-02-08 23:59:00.0","19:00","Teatro   Azares Teatros  Muestra de la vida de muchas mujeres del Siglo de Oro español de una manera cómica y critica, fusionando la poesía, el verso, el teatro, la prosa y creando un espectáculo ágil y lleno de ironía","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c988a41c658f610VgnVCM1000001d4a900aRCRD","Escuela de Teatro","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a9b37ced327d610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD","Teatro Municipal de Vallecas","1","CALLE","PASO DE VILLAMANRIQUE","3","VILLA DE VALLECAS","CASCO H.VALLECAS","28031","447122","4469857","40.37762362093048","-3.6229095774784765","/contenido/actividades/TeatroPerformance","",
11120134,"Los hábitos de una rebelde","","1","0","","","2020-02-20 00:00:00.0","2020-02-20 23:59:00.0","19:00","Teatro Adultos, a cargo de la compañía Azares Teatro.   Con este divertido y trepidante espectáculo hemos querido mostrar la vida de las mujeres de todo orden social que sufrieron el machismo y la misoginia en el siglo de Oro Español. ¡Un canto a la lucha de la mujer liberada y trabajadora, al feminismo y los derechos por la igualdad de sexos!  Recomendado para mayores de 15 años","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51c1f72a175ff610VgnVCM2000001f4a900aRCRD","Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Junio 2019","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=add7f3d685c54510VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Valverde (Fuencarral - El Pardo)","1","PLAZA","ISLAS AZORES","1","FUENCARRAL-EL PARDO","VALVERDE","28034","441699","4482933","40.49504564211655","-3.6880070256093758","/contenido/actividades/TeatroPerformance","",
11120056,"Los insectos contraatacan","","1","0","","","2020-02-16 00:00:00.0","2020-02-16 23:59:00.0","12:30","Compañía Colorín y Colorada.  Los insectos están siendo sustituidos por la mano del hombre y sus depredadores ya no les necesitan. ¡Se ha roto la cadena alimenticia! Por otro lado, los humanos buscan una solución para alimentar a la superpoblación del planeta... Recomendado a partir de 4 años.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=750d9123a75ff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Oporto (Carabanchel)","1","AVENIDA","OPORTO","78","CARABANCHEL","OPAÑEL","28019","438232","4470949","40.38684744124125","-3.727740326743959","/contenido/actividades/CircoMagia","/usuario/Niños",
11109124,"Los insectos contratacan","","1","0","","","2020-02-15 00:00:00.0","2020-02-15 23:59:00.0","12:00","Cía Colorin Colorada Unos insectos huyen perseguidos por humanos, que quieren deshacerse de ellos, porque ya que no les sirven para la polinización de las flores. En su lugar tienen robots que lo hacen. Por otra parte, las aves y otros animales que se alimentaban de ellos tampoco los necesitan, porque  ahora comen pienso. ¡Se ha roto la cadena alimenticia! Por otro lado, los humanos buscan una solución para alimentar a la superpoblación del planeta, y entonces? Vea la obra de 'Los insectos contraatacan' y lo sabrá.A partir de 4 años de edad.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf1f28320c0cf610VgnVCM2000001f4a900aRCRD","Actividades en el Centro Cultural Valdebernardo. Enero del 2020","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d274e596f3e1f610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD","Centro Cultural Valdebernardo (Vicálvaro)","1","BULEVAR","INDALECIO PRIETO","21","VICALVARO","CASCO H.VICALVARO","28032","447278","4472321","40.39982891410407","-3.621281890570377","/contenido/actividades/TeatroPerformance","/usuario/Niños",
10925595,"Los Jardines del Buen Retiro","","1","0","","10/5/2019,17/5/2019,","2020-02-14 00:00:00.0","2020-02-14 23:59:00.0","16:30","Viernes 3 de mayo de 11:00 a 13:00 horas. Viernes 24 de mayo de 17:30 a 19:30 horas.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7e61ea33edd9610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD","Aula de ecología: La Cabaña del Retiro","1","PASEO","FERNAN NU&amp,Ntilde,EZ","10","RETIRO","LOS JERONIMOS","28009","442360","4473388","40.40911512464532","-3.6793290785184363","/contenido/actividades/ExcursionesItinerariosVisitas","",
11103248,"Los límites de la voz","Entrada libre","0","0","","","2020-02-11 00:00:00.0","2020-02-11 23:59:00.0","","Un ciclo de música contemporánea comisariado por Jorge Fernández GuerraIntérpretes:Kuraia EnsembleAndrea Cazzaniga, directorJ.F. Guerra, lecturasPrograma:Olivier Messiaen: Quatuor pour la fin du temps. 2º mov: Vocalise, pour l?Ange qui annonce la fin du Temps  Maurizio Kagel: Rrrrrrr? 5 piezas jazz. Rackett, Rrrrrrr-Bop, Reeds, R:Old/New, Riff  Andrea Cazzaniga: Meditazione  Sebastián Mariné: Agraït  Mª Eugenia Luc: Eta Hostoz hosto","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2cc68028b5f8f610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD","CentroCentro","1","PLAZA","CIBELES","1","RETIRO","LOS JERONIMOS","28014","441277","4474496","40.419011767401095","-3.692206111679657","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
